Souce,Sink,Connected
4739917,4773725,1
4739917,1558424,1
4739917,4160294,1
1763327,3912526,1
4566358,3912526,1
20388,1266511,1
4217935,1266511,1
714035,1266511,1
3465568,1266511,1
376921,1266511,1
4673870,1266511,1
3150672,3153924,1
3150672,873549,1
3150672,1181046,1
3150672,352006,1
3150672,20462,1
3150672,3151781,1
20388,3658576,1
2930986,3658576,1
2661137,3658576,1
643631,3658576,1
2452853,3658576,1
4588320,3658576,1
2479083,1995601,1
816934,1995601,1
758433,1995601,1
3879044,1995601,1
3192626,1995601,1
3040100,1995601,1
2749267,4632574,1
856916,412679,1
856916,2532436,1
856916,4405249,1
856916,857515,1
856916,2828660,1
856916,2024359,1
3019604,182179,1
3019604,533147,1
3019604,883626,1
3019604,4230144,1
3019604,1811643,1
3019604,3084962,1
20388,1725270,1
714035,1725270,1
3465568,1725270,1
1660431,1725270,1
4673870,1725270,1
2742606,1725270,1
4633431,1705008,1
4633431,1370303,1
4633431,2237380,1
4633431,2053547,1
4633431,2729166,1
4633431,2402372,1
2495727,1127255,1
341520,1127255,1
1691279,1127255,1
1865592,1127255,1
3983385,1127255,1
2014945,1127255,1
20388,807761,1
2549365,807761,1
2445753,807761,1
4052990,807761,1
2619379,807761,1
888120,807761,1
2405212,4314891,1
2405212,1812011,1
2405212,4667210,1
2405212,2842201,1
2405212,1694008,1
2405212,1380819,1
2061150,3275002,1
2061150,3080296,1
2061150,3528096,1
2061150,3909981,1
2061150,4149030,1
2061150,3492960,1
2549365,1561441,1
1757498,1561441,1
1812114,1561441,1
3376555,1561441,1
960181,1561441,1
3314478,1561441,1
4082872,4215650,1
2164035,4215650,1
714035,4027234,1
1660431,4027234,1
3247133,4027234,1
745007,4027234,1
2809092,4027234,1
4790649,4027234,1
2839397,1326516,1
2839397,653251,1
2839397,2883743,1
2839397,401675,1
2839397,2974919,1
2839397,3991988,1
2452371,873318,1
850459,775014,1
1757498,775014,1
1812114,775014,1
3376555,775014,1
960181,775014,1
3314478,775014,1
20388,365416,1
2984603,365416,1
3303132,365416,1
4265509,365416,1
1638122,365416,1
2740141,365416,1
717673,3905245,1
717673,58189,1
717673,1521461,1
717673,2416181,1
717673,1594222,1
717673,235938,1
2773866,583821,1
2773866,3276919,1
2773866,4559243,1
2773866,776161,1
2773866,4526826,1
2773866,4612111,1
2808502,4141931,1
2619379,4141931,1
2984603,4141931,1
1699324,4141931,1
448823,4141931,1
1793311,4141931,1
2250898,4674411,1
24518,4674411,1
3126541,4674411,1
3896720,4674411,1
4797294,2809889,1
4797294,3490801,1
4797294,285177,1
4797294,1999969,1
4797294,4720120,1
4797294,1591847,1
3756910,2427516,1
3756910,4502962,1
3756910,1330345,1
3756910,2515189,1
3756910,4036279,1
3756910,3468897,1
4641648,4279293,1
4641648,4657906,1
4641648,3397500,1
4641648,3995359,1
4641648,2398163,1
4641648,1872858,1
136049,2679076,1
136049,1756897,1
136049,2389556,1
136049,1045363,1
136049,1849974,1
136049,4338946,1
2410444,3199855,1
3434251,3199855,1
4699550,3199855,1
4429109,3199855,1
1905523,1741379,1
1905523,4854080,1
1905523,663713,1
1905523,4096612,1
1905523,2674673,1
1905523,2296756,1
3174668,3781492,1
2619379,3781492,1
2984603,3781492,1
448823,3781492,1
714035,3781492,1
3465568,3781492,1
1143671,1726823,1
1143671,3200364,1
1143671,2740141,1
1143671,1245989,1
1143671,1676316,1
1143671,3494744,1
1660431,815993,1
4067692,815993,1
1763327,815993,1
3008244,815993,1
1687914,815993,1
1076624,815993,1
4420475,1575721,1
4420475,816168,1
4420475,1401803,1
4420475,1687506,1
4420475,2966589,1
4420475,1972250,1
1479553,1603313,1
1479553,4240045,1
1479553,2518887,1
1479553,2366450,1
1479553,857261,1
1479553,3311105,1
3465568,4838273,1
3691952,4838273,1
2250898,4838273,1
2452371,4838273,1
3303132,4838273,1
4790649,4838273,1
2619379,3289985,1
448823,3289985,1
714035,3289985,1
3247133,3289985,1
740572,3289985,1
745007,3289985,1
258948,4163093,1
258948,2245542,1
258948,407997,1
258948,786220,1
258948,1565469,1
258948,4124229,1
2651013,3125369,1
2651013,1681290,1
2651013,1757032,1
2651013,2828425,1
2651013,356295,1
2651013,281762,1
3396488,2482941,1
3396488,3587774,1
3396488,1398949,1
3396488,2955066,1
3396488,1709145,1
3396488,4100558,1
1796644,54157,1
3175312,3606157,1
3175312,2741789,1
3175312,2679154,1
3175312,3078291,1
3175312,83550,1
3175312,4141075,1
3658641,682013,1
3658641,4260238,1
3658641,2930064,1
3658641,3530043,1
3658641,3402178,1
3658641,702551,1
3994516,188743,1
3994516,2852098,1
3994516,1821384,1
3994516,583493,1
3994516,1293433,1
3994516,2369850,1
4174741,22721,1
4174741,609782,1
4174741,1487508,1
4174741,1373132,1
4174741,4455720,1
4174741,726840,1
3398222,1840022,1
466771,1840022,1
1608469,1840022,1
4135692,1840022,1
3061190,1840022,1
3840652,1840022,1
2118551,4196540,1
2118551,3559848,1
2118551,3102599,1
2118551,2942648,1
2118551,327313,1
2118551,1212380,1
3246139,13205,1
1848218,3275344,1
1848218,3659338,1
1848218,1111447,1
1848218,2295475,1
1848218,3503671,1
1848218,2079742,1
4846491,880963,1
4846491,4783672,1
4846491,1976972,1
4846491,1931344,1
4846491,3031478,1
4846491,3243963,1
4600732,1690853,1
4600732,1472708,1
4600732,3151682,1
4600732,848620,1
4600732,1840412,1
4600732,1625272,1
2506342,1102747,1
3261660,1102747,1
4363166,1696058,1
4363166,1645939,1
4363166,1971217,1
4363166,4751012,1
4363166,4247524,1
4363166,1860745,1
45986,2200585,1
45986,791785,1
45986,1672381,1
45986,3914823,1
45986,2104240,1
45986,2788459,1
2956481,2700195,1
810996,2700195,1
2259583,2700195,1
112507,2700195,1
1611864,2700195,1
4849080,2700195,1
3174668,4543397,1
3670317,4543397,1
2808502,4543397,1
2619379,4543397,1
2984603,4543397,1
888836,4543397,1
850459,3937192,1
2549365,3937192,1
3376555,3937192,1
848620,3937192,1
1802489,3937192,1
2135370,3937192,1
2200489,4794626,1
2200489,3694046,1
2200489,1637898,1
2200489,876619,1
2200489,650675,1
2200489,3042268,1
1479593,4073732,1
1479593,2242816,1
1479593,1530205,1
1479593,1873614,1
1479593,3598093,1
1479593,1695235,1
2619379,4395944,1
4332049,4395944,1
2120801,4395944,1
1324992,4395944,1
492035,4395944,1
4210043,4395944,1
1381293,1144894,1
1381293,2805603,1
1381293,835850,1
1381293,3089177,1
1381293,4195270,1
1381293,1455727,1
20388,3601327,1
3376555,3601327,1
3174668,3601327,1
3314478,3601327,1
3637241,3601327,1
4052990,3601327,1
20388,2208689,1
3104940,2208689,1
1638122,2208689,1
2740141,2208689,1
2516690,2208689,1
3345384,2208689,1
3703306,1274808,1
4064997,1274808,1
1324992,1274808,1
3521276,1274808,1
526796,1274808,1
4184015,1274808,1
873468,3552185,1
3329174,3552185,1
1689390,3552185,1
2135471,3552185,1
1821055,3552185,1
1975212,3552185,1
20388,4060090,1
1802489,4060090,1
2619379,4060090,1
2984603,4060090,1
2930986,4060090,1
1699324,4060090,1
1233851,229913,1
1233851,121352,1
1233851,3715460,1
1233851,2258444,1
1233851,1305425,1
1233851,876862,1
2984603,2413499,1
1699324,2413499,1
448823,2413499,1
714035,2413499,1
3465568,2413499,1
1660431,2413499,1
2998332,570302,1
298105,570302,1
2460721,570302,1
2746983,570302,1
1541826,570302,1
3132416,570302,1
714035,963520,1
3465568,963520,1
3247133,963520,1
4082872,963520,1
4416976,963520,1
922614,963520,1
2806721,2625870,1
2806721,2253090,1
2806721,3956245,1
2806721,1242191,1
2806721,2077075,1
2806721,1066669,1
2683846,2633037,1
2683846,1510811,1
2683846,3219220,1
2683846,4723645,1
2683846,165342,1
2683846,2992241,1
2619379,1905607,1
2984603,1905607,1
98402,1905607,1
448823,1905607,1
376921,1905607,1
745007,1905607,1
20388,1201096,1
2809458,1201096,1
1763327,1201096,1
72839,1201096,1
4355015,4697045,1
4355015,126882,1
4355015,2292419,1
4355015,1079047,1
4355015,4851090,1
4355015,695611,1
3519436,365351,1
3519436,1624001,1
3519436,4098192,1
3519436,1515872,1
3519436,912016,1
3519436,1124748,1
3863501,3552151,1
3863501,4038706,1
3863501,3978024,1
3863501,780796,1
3863501,362639,1
3863501,579931,1
127950,1001643,1
127950,1818165,1
127950,3656568,1
127950,3010565,1
127950,4306386,1
127950,2495638,1
2413519,1470331,1
2413519,3533752,1
2413519,865815,1
2413519,3314478,1
2413519,2878767,1
2413519,2341467,1
2808502,2634700,1
2984603,2634700,1
714035,2634700,1
3465568,2634700,1
1660431,2634700,1
3104940,2634700,1
4608977,2401643,1
4608977,3501156,1
4608977,3347037,1
4608977,1884638,1
4608977,645755,1
4608977,3566235,1
1594321,4338994,1
1594321,4614212,1
1594321,1932152,1
1594321,3497087,1
1594321,1373105,1
1594321,1752485,1
4416976,2167763,1
378641,2167763,1
4306404,2167763,1
126673,2167763,1
112507,2167763,1
4501140,2167763,1
448823,398291,1
3356514,398291,1
3196935,398291,1
3259331,398291,1
1246265,398291,1
3278182,398291,1
4117461,3549362,1
4117461,2343279,1
4117461,3814091,1
4117461,3193251,1
4117461,486155,1
4117461,3998452,1
2069466,3964030,1
2069466,4105834,1
2069466,1614097,1
2069466,838809,1
2069466,2139451,1
2069466,411377,1
2250898,4486106,1
1700836,3119910,1
1700836,4113863,1
1700836,156083,1
1700836,2370589,1
1700836,4223932,1
1700836,3644894,1
644069,2740003,1
644069,2647536,1
644069,4443168,1
644069,4315702,1
644069,4178150,1
644069,3529505,1
4052990,2167783,1
4388455,2167783,1
3104940,2167783,1
3247133,2167783,1
745007,2167783,1
2809092,2167783,1
3494888,4443168,1
3494888,306707,1
3494888,2353578,1
3494888,932451,1
3494888,4846084,1
3494888,1612775,1
4600810,1324992,1
4600810,4625489,1
4600810,2774962,1
4600810,1154384,1
4600810,4667759,1
4600810,3078498,1
3200364,4387818,1
4179436,4387818,1
599826,4387818,1
929529,4387818,1
2116589,4387818,1
4130943,4387818,1
463854,3133602,1
463854,4307379,1
463854,588258,1
463854,2343668,1
463854,2957121,1
463854,4259397,1
20388,570353,1
2757027,570353,1
2040801,570353,1
3764731,570353,1
1977150,570353,1
428099,570353,1
2619379,1348594,1
2984603,1348594,1
4716010,1348594,1
448823,1348594,1
714035,1348594,1
1232138,1348594,1
1135603,1067542,1
1135603,204869,1
1135603,1687276,1
1135603,2881273,1
1135603,1690853,1
1135603,875535,1
2511862,880157,1
2511862,1976953,1
2511862,3446689,1
2511862,1798023,1
2511862,970872,1
2511862,2429978,1
1979383,3445164,1
1979383,1403759,1
1979383,2369248,1
1979383,763788,1
1979383,4296307,1
1979383,3733760,1
4096612,1528823,1
714035,5113,1
4673870,5113,1
3247133,5113,1
740572,5113,1
745007,5113,1
2177982,5113,1
144710,3077116,1
1891611,3077116,1
1782783,4443168,1
1782783,4506223,1
1782783,8554,1
1782783,1185446,1
1782783,1575814,1
1782783,3034443,1
4461572,1375435,1
4461572,889681,1
4461572,3792253,1
4461572,3146959,1
4461572,3420698,1
4461572,837234,1
357381,3900740,1
357381,1227992,1
357381,530154,1
357381,418436,1
357381,4011226,1
357381,2782058,1
4084740,2531928,1
4084740,2282112,1
4084740,2808725,1
4084740,4759338,1
4084740,4464537,1
4084740,575926,1
46090,1343216,1
46090,3023806,1
46090,467702,1
46090,1463033,1
46090,966129,1
46090,3069098,1
714035,1315850,1
3465568,1315850,1
3247133,1315850,1
745007,1315850,1
2809092,1315850,1
1258662,1315850,1
1799182,2661935,1
1799182,3911827,1
1799182,4793008,1
1799182,4130826,1
1799182,430161,1
1799182,3678831,1
2921487,3969635,1
2921487,3476921,1
2921487,4238,1
2921487,2844426,1
2921487,4527121,1
2921487,261599,1
3699726,3554354,1
3699726,2731079,1
3699726,4602211,1
3699726,2770472,1
3699726,1326867,1
3699726,922376,1
504848,963995,1
504848,4259207,1
504848,133160,1
504848,1127656,1
504848,4265340,1
504848,3631303,1
259091,4713670,1
259091,2296278,1
259091,1696275,1
259091,1842668,1
259091,3189257,1
259091,2410562,1
996371,3456326,1
996371,2851239,1
996371,2264592,1
996371,3757449,1
996371,4775549,1
996371,1160425,1
3716119,2628408,1
3716119,529367,1
3716119,618483,1
3716119,603265,1
3716119,2033095,1
3716119,2416261,1
2028569,1696837,1
2028569,3598258,1
2028569,2004305,1
2028569,3857652,1
2028569,2101130,1
2028569,4404816,1
1233950,3334111,1
1233950,551462,1
1233950,2530628,1
1233950,1933229,1
1233950,1227578,1
1233950,3069224,1
619552,4219038,1
619552,1857883,1
619552,2353947,1
619552,3895953,1
619552,2601332,1
619552,4190089,1
20388,21536,1
3174668,21536,1
3670317,21536,1
1802489,21536,1
2445753,21536,1
1291514,21536,1
2528294,1978033,1
2528294,2784438,1
2528294,4860140,1
2528294,2938694,1
2528294,3489900,1
2528294,537950,1
20388,685095,1
1042163,685095,1
2619379,685095,1
714035,685095,1
3465568,685095,1
1660431,685095,1
2808502,3593261,1
2619379,3593261,1
2984603,3593261,1
714035,3593261,1
3465568,3593261,1
1660431,3593261,1
1086513,2748102,1
1086513,2585214,1
1086513,2090934,1
1086513,2850389,1
1086513,1534994,1
1086513,1334396,1
1802489,4305969,1
2757027,4305969,1
714035,4305969,1
3465568,4305969,1
4673870,4305969,1
3247133,4305969,1
54323,2991213,1
54323,3377616,1
54323,923596,1
54323,2903310,1
54323,2768780,1
54323,4443168,1
3839027,1447698,1
3839027,1489713,1
3839027,4127825,1
3839027,2140916,1
3839027,1632565,1
3839027,300762,1
2452371,4658228,1
2075242,4658228,1
1733340,4658228,1
242742,4564601,1
242742,1076285,1
242742,393007,1
242742,4276048,1
242742,1209196,1
242742,3581283,1
573826,2241589,1
3975671,2241589,1
4846491,2241589,1
3687254,2241589,1
55044,2241589,1
2112895,2241589,1
1586232,4445347,1
1586232,3085270,1
1586232,383188,1
1586232,3708181,1
1586232,4517614,1
1586232,3003720,1
20388,1586234,1
4064997,1586234,1
4070162,1586234,1
2119419,1586234,1
2281380,1586234,1
2902159,1586234,1
2619379,824382,1
2452371,824382,1
3553485,824382,1
1122066,824382,1
1505741,824382,1
2120801,824382,1
701503,3184317,1
701503,2201440,1
701503,1431285,1
701503,2358903,1
701503,580901,1
701503,2694765,1
1505741,4322367,1
3356514,4322367,1
2434952,4322367,1
4089036,4322367,1
2324659,4322367,1
4259589,4322367,1
300097,3316614,1
300097,2584912,1
300097,3684459,1
300097,3734061,1
300097,1394548,1
300097,1424720,1
4123129,3970114,1
3478606,75179,1
20388,1471569,1
3763328,1471569,1
4772774,1471569,1
4678822,1471569,1
2617018,1471569,1
592289,1471569,1
20388,3994705,1
1793311,3994705,1
4427734,3994705,1
1324992,3994705,1
2686174,3994705,1
4448116,3994705,1
3691603,585782,1
3691603,2710512,1
3691603,2839701,1
3691603,3499043,1
3691603,568388,1
3691603,4211048,1
2118739,1811691,1
2118739,3630523,1
2118739,2277367,1
2118739,2563233,1
2118739,3437648,1
2118739,3871877,1
4576342,4063856,1
4576342,1120088,1
4576342,3413057,1
4576342,1887103,1
4576342,948883,1
4576342,4494493,1
4207706,3583234,1
4207706,1888372,1
4207706,3700433,1
4207706,2854594,1
4207706,4781024,1
4207706,2809011,1
20388,357466,1
2619379,357466,1
2984603,357466,1
1699324,357466,1
376921,357466,1
2120801,357466,1
20388,2151517,1
2984603,2151517,1
2177945,2151517,1
1699324,2151517,1
3104940,2151517,1
4851622,2151517,1
2831459,1288807,1
2831459,231480,1
2831459,2890274,1
2831459,1745298,1
2831459,4159325,1
2831459,842276,1
5221,3651992,1
5221,4718260,1
5221,2497116,1
5221,1091557,1
5221,756999,1
5221,180384,1
20388,4273253,1
2984603,4273253,1
2998332,4273253,1
2989221,4273253,1
2865811,4273253,1
4265509,4273253,1
1283175,1200928,1
1283175,1825161,1
1283175,4589996,1
1283175,153667,1
1283175,1306177,1
1283175,3223282,1
20388,4117610,1
487639,4117610,1
2808502,4117610,1
3065239,4117610,1
1669733,4117610,1
2984603,4117610,1
3615588,3593324,1
4521901,3593324,1
2139195,3593324,1
447597,1511168,1
447597,280183,1
447597,3649560,1
447597,1428755,1
447597,705759,1
447597,524582,1
1812114,54381,1
376921,54381,1
4803678,54381,1
2250898,54381,1
740572,54381,1
745007,54381,1
20388,2307183,1
2808502,2307183,1
2619379,2307183,1
2984603,2307183,1
2930986,2307183,1
98402,2307183,1
4559986,141681,1
4559986,819376,1
4559986,4586766,1
4559986,2748102,1
4559986,4608324,1
4559986,4774880,1
1602676,1464101,1
1602676,2324253,1
1602676,3542427,1
1602676,597048,1
1602676,158909,1
1602676,3060535,1
714035,726135,1
3465568,726135,1
376921,726135,1
3247133,726135,1
740572,726135,1
745007,726135,1
1606939,1471608,1
1676412,775835,1
1676412,2533543,1
1676412,3584932,1
1676412,4006090,1
1676412,1948685,1
1676412,4038336,1
850459,1193087,1
163021,1193087,1
2549365,1193087,1
1812114,1193087,1
3376555,1193087,1
960181,1193087,1
865410,2393166,1
865410,2192612,1
865410,2083543,1
865410,3862174,1
865410,3976164,1
865410,2116957,1
4109446,769113,1
4109446,1055370,1
4109446,1879094,1
4109446,2752069,1
4109446,3205545,1
4109446,3373169,1
20388,1266825,1
4112224,1266825,1
850459,4510860,1
1042163,4510860,1
1802489,4510860,1
4217935,4510860,1
3637241,4510860,1
4052990,4510860,1
1086605,2194084,1
1086605,4593423,1
1086605,2167167,1
1086605,4730777,1
1086605,235978,1
1086605,748904,1
1403971,3601552,1
3376555,3527826,1
1802489,3527826,1
2810556,3527826,1
3487024,3527826,1
145219,3527826,1
2900088,3527826,1
742548,4847918,1
742548,3215129,1
742548,2737152,1
742548,1192337,1
742548,358454,1
742548,12467,1
2569366,4768843,1
2569366,3615344,1
2569366,220125,1
2569366,2181513,1
2569366,3861798,1
2569366,2577052,1
3142808,2863956,1
3142808,1218848,1
3142808,158307,1
3142808,2641255,1
3142808,3606306,1
3142808,2254508,1
20388,3626136,1
850459,3626136,1
4699022,3626136,1
2757027,3626136,1
4052990,3626136,1
2808502,3626136,1
4052122,4172412,1
4052122,105924,1
4052122,1418465,1
4052122,1130505,1
4052122,721828,1
4052122,3612042,1
87195,4494976,1
87195,2213859,1
87195,72839,1
87195,2125282,1
87195,3849785,1
87195,476535,1
2380958,3865363,1
2380958,4245260,1
2380958,3828710,1
2380958,3726335,1
2380958,4594510,1
2380958,3285875,1
2200735,241154,1
2200735,34865,1
2200735,4324169,1
2200735,3830454,1
2200735,2465175,1
