Souce,Sink,Connected,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
3057508,1615895,1,0.043037974683544304,0.15053770751574275,3.40696235219385,13875,17,34,0.15053770751574275,17000.0
1868001,1392579,1,0.0036082474226804126,0.0013674074052480347,0.76375900500778,231140,7,14,0.0013674074052480347,7000.0
1833641,4663534,1,0.0,0,0,825,0,0,0,0.0
4434400,4817102,1,0.027450980392156862,0.015918032778206238,1.124604446183927,17136,7,14,0.015918032778206238,7000.0
3879044,932921,1,0.022242817423540315,0.12039035735287476,7.523936304075544,431613,48,96,0.12039035735287476,48000.0
3566301,448823,1,0.0024414925229291487,0.6638304084667178,24.42699569876005,34941860,152,304,0.6638304084667178,152000.0
4645656,3006008,1,0.01764705882352941,0.00015094547829227166,0.29643120218263364,6360,3,6,0.00015094547829227166,3000.0
889772,3013183,1,0.0018643052133963645,0.0008596013160535687,2.5990594666124496,854430,28,56,0.0008596013160535687,28000.0
2591437,4659806,1,0.0,0,0,1945,0,0,0,0.0
1886568,2908141,1,0.014388489208633094,0.0008246974562252575,0.25588218239863725,938,2,4,0.0008246974562252575,2000.0
2730254,3816665,1,0.00021237434517910235,0.014230600266739247,2.655160065497878,31350030,21,42,0.014230600266739247,21000.0
3384655,850573,1,0.002577319587628866,0.0002762713309392974,0.301694226413786,8120,3,6,0.0002762713309392974,3000.0
2458442,505541,1,0.0,0,0,268,0,0,0,0.0
816934,679665,1,0.05563093622795115,0.05393875841860598,5.806745571902843,39096,41,82,0.05393875841860598,41000.0
2040801,2005396,1,0.0012787723785166241,0.0007400763917270888,0.22462161473982728,18648,2,4,0.0007400763917270888,2000.0
1353972,1024051,1,0.06334841628959276,0.01793229865112564,3.488201730777789,39600,28,56,0.01793229865112564,28000.0
3997087,2510158,1,0.0,0,0,66462,0,0,0,0.0
1099552,3690172,1,0.0,0,0,4455,0,0,0,0.0
2310619,3307451,1,0.021462440728724733,0.017284973541124855,9.924550097539333,461332,86,172,0.017284973541124855,86000.0
1378653,379015,1,0.0015537600994406464,0.003628363251254839,0.6242441186914769,57690,5,10,0.003628363251254839,5000.0
2576942,1603840,1,0.0,0,0,66,0,0,0,0.0
2345199,2681811,1,0.0,0,0,460,0,0,0,0.0
153739,1209047,1,0.01567398119122257,0.00952347622385809,0.6828404050834733,10368,5,10,0.00952347622385809,5000.0
1291942,3547349,1,0.0013531799729364006,2.496984890744426e-06,0.07751681639600151,129331,1,2,2.496984890744426e-06,1000.0
380848,2919667,1,0.047058823529411764,0.0241524774527493,1.2855543046028564,3432,8,16,0.0241524774527493,8000.0
431391,4265163,1,0.037267080745341616,0.014972942772425446,0.9856537244040682,2002,6,12,0.014972942772425446,6000.0
4717258,114040,1,0.0006159531875577456,1.669020137432382e-05,0.17092411882745506,58158,2,4,1.669020137432382e-05,2000.0
384647,3878518,1,0.0205761316872428,0.011112340598467581,0.7371419357491543,4972,5,10,0.011112340598467581,5000.0
3259715,316506,1,0.014492753623188406,0.003938349533361732,0.3209968698331628,544,2,4,0.003938349533361732,2000.0
363686,237374,1,0.013201320132013201,0.04887863341867403,0.7639057530656426,2100,4,8,0.04887863341867403,4000.0
3061931,3487024,1,0.0002821449284449112,0.04023490681521777,2.7677525084292123,10311786,18,36,0.04023490681521777,18000.0
497126,1949771,1,0.0,0,0,267,0,0,0,0.0
3682223,3099652,1,0.02102376599634369,0.010064373798497221,2.77787904867892,308842,23,46,0.010064373798497221,23000.0
4183818,4690701,1,0.0,0,0,54,0,0,0,0.0
3497286,4437733,1,0.040235525024533855,0.051761735986600395,5.74505384508461,274971,41,82,0.051761735986600395,41000.0
1058170,2128725,1,0.023183925811437404,0.01569695612537402,2.014108479214481,20757,15,30,0.01569695612537402,15000.0
1470326,3059293,1,0.0219435736677116,0.01508184822868689,6.162026833020642,373312,56,112,0.01508184822868689,56000.0
2926641,1511168,1,0.0078091106290672455,0.045163316741270436,2.8439316820621374,291270,18,36,0.045163316741270436,18000.0
50475,4408725,1,0.021052631578947368,0.00020613739411235482,0.21779719128547465,1296,2,4,0.00020613739411235482,2000.0
4393001,1690340,1,0.0,0,0,6570,0,0,0,0.0
1626771,3177565,1,0.06613756613756613,0.039279765507701465,3.6104054488897552,36942,25,50,0.039279765507701465,25000.0
2015762,3373957,1,0.0,0,0,51,0,0,0,0.0
1115803,4581556,1,0.01818181818181818,0.021147101299773055,0.4374583961554923,535,2,4,0.021147101299773055,2000.0
313017,3973123,1,0.007142857142857143,0.038461538461538464,0.30692767643013485,810,1,2,0.038461538461538464,1000.0
1663756,1482474,1,0.001838235294117647,0.00031289111389236547,0.12392103032537949,1626,1,2,0.00031289111389236547,1000.0
3424702,410900,1,0.00036013685200376143,0.05166678139786634,2.507012260920043,20429844,18,36,0.05166678139786634,18000.0
1573834,658535,1,0.007407407407407408,0.00040535062829347385,0.12802854538329264,268,1,2,0.00040535062829347385,1000.0
1524516,1829777,1,0.011470281543274244,0.002415418697878813,1.2583520102741481,30016,11,22,0.002415418697878813,11000.0
3408934,1085254,1,0.0,0,0,350,0,0,0,0.0
4546629,4800172,1,0.0,0,0,1590,0,0,0,0.0
1306616,2501608,1,0.015151515151515152,0.0037714514339276203,0.40690126546502803,4400,3,6,0.0037714514339276203,3000.0
2073704,2817537,1,0.006097560975609756,0.002785515320334262,0.16997198758930332,326,1,2,0.002785515320334262,1000.0
2616788,2017471,1,0.00331858407079646,0.001397038030878324,0.38495913750301913,193230,3,6,0.001397038030878324,3000.0
454739,4736574,1,0.12337217272104181,1.2225629633850184,32.83849140135808,668500,180,360,1.2225629633850184,180000.0
780183,240497,1,0.06572769953051644,0.02138407910287429,3.672830355190295,35145,28,56,0.02138407910287429,28000.0
3119541,3736297,1,0.005502063273727648,9.120784219761397e-05,0.3614664479495006,41478,4,8,9.120784219761397e-05,4000.0
4190386,2781169,1,0.0,0,0,1208,0,0,0,0.0
4020129,1955887,1,0.05309734513274336,0.014698821813791832,0.9732125489575779,990,6,12,0.014698821813791832,6000.0
2800665,4381576,1,0.0195712954333644,0.0012233721227955627,2.0216813816267494,270309,21,42,0.0012233721227955627,21000.0
2364165,289857,1,0.007692307692307693,0.003543988208955493,0.29674043532632915,3936,2,4,0.003543988208955493,2000.0
494276,3616690,1,0.003194888178913738,0.0007513148009015778,0.13901079714141543,624,1,2,0.0007513148009015778,1000.0
3162960,862229,1,0.021711366538952746,0.0033155137230654903,1.795796867421482,49111,17,34,0.0033155137230654903,17000.0
2252824,3047965,1,0.0,0,0,170,0,0,0,0.0
1478704,26806,1,0.004975124378109453,2.496984890744426e-06,0.07751681639600151,3640,1,2,2.496984890744426e-06,1000.0
3011316,1510090,1,0.034482758620689655,0.02864994498919509,0.8000933538675443,684,4,8,0.02864994498919509,4000.0
4108731,4475512,1,0.0,0,0,1753,0,0,0,0.0
458993,526051,1,0.00267379679144385,7.24501180936925e-06,0.08449373257091766,1484,1,2,7.24501180936925e-06,1000.0
2538813,2940560,1,0.005917159763313609,0.0015249156223552324,0.2767755220469079,1011,2,4,0.0015249156223552324,2000.0
2923256,2458216,1,0.001984126984126984,9.197093718384991e-05,0.1075958595633412,42294,1,2,9.197093718384991e-05,1000.0
4479676,1563429,1,0.0208078335373317,0.18929316610905295,3.213448706894832,45008,17,34,0.18929316610905295,17000.0
4741083,2756183,1,0.001184834123222749,1.3112054304884109e-06,0.07383035914027619,5866,1,2,1.3112054304884109e-06,1000.0
4024736,3384086,1,0.029304029304029304,0.6834627215341104,10.220930740919854,965712,56,112,0.6834627215341104,56000.0
4683676,4469924,1,0.0005851375073142189,7.931472081218273e-05,0.10590879112854072,8525,1,2,7.931472081218273e-05,1000.0
3092826,1751920,1,0.015745276417074877,0.0027320141576039625,4.355250759922036,626980,45,90,0.0027320141576039625,45000.0
1978642,4686700,1,0.0,0,0,180,0,0,0,0.0
1981908,3355892,1,0.042105263157894736,0.11239774076008964,1.7410645126045285,9360,8,16,0.11239774076008964,8000.0
172972,2521773,1,0.0625,0.006969377126203694,0.2955603784419871,288,2,4,0.006969377126203694,2000.0
3064046,3326692,1,0.009404388714733543,1.0333333333333332,2.974269202075413,25632,3,6,1.0333333333333332,3000.0
1738795,3165448,1,0.05263157894736842,0.002640066906451233,0.5862666283313237,1275,5,10,0.002640066906451233,5000.0
836966,2533605,1,0.15384615384615385,0.03355786153870943,1.376484193951851,836,8,16,0.03355786153870943,8000.0
1004610,3503364,1,0.0057251908396946565,0.0008909525747225796,0.36724430116813866,13500,3,6,0.0008909525747225796,3000.0
3120875,3236028,1,0.0,0,0,426,0,0,0,0.0
657670,4123907,1,0.08,0.078960154313032,5.754835412474085,57893,36,72,0.078960154313032,36000.0
2158517,4502962,1,0.016216216216216217,0.02316908414934283,0.587623518752845,1092,3,6,0.02316908414934283,3000.0
493422,3644663,1,0.0,0,0,44,0,0,0,0.0
3527860,1147993,1,0.00954653937947494,0.0062557802309791,0.5904277116025228,9576,4,8,0.0062557802309791,4000.0
3965490,4835530,1,0.0,0,0,192,0,0,0,0.0
3431090,3195321,1,0.007518796992481203,0.05831031855908651,0.9905814186931865,109824,5,10,0.05831031855908651,5000.0
3460470,2217478,1,0.0029904722164267334,0.0009562224949082609,3.941733268260221,933205,43,86,0.0009562224949082609,43000.0
547929,3383352,1,0.02464788732394366,0.005394298163145598,0.8293852622620818,7598,7,14,0.005394298163145598,7000.0
3959675,4862401,1,0.03161397670549085,0.04880863755730796,2.7534995934187103,85491,19,38,0.04880863755730796,19000.0
786633,4216414,1,0.004761904761904762,0.0036101083032490976,0.17780883485868182,418,1,2,0.0036101083032490976,1000.0
2836639,50856,1,0.003110419906687403,0.0007819202117029034,0.2172410160493698,3200,2,4,0.0007819202117029034,2000.0
1320291,3330502,1,0.0,0,0,420,0,0,0,0.0
2389556,2269569,1,0.043867502238137866,0.22462473363462926,15.14247043306633,477835,98,196,0.22462473363462926,98000.0
2213240,252830,1,0.011673151750972763,0.0017866017057991026,0.3287318355656401,4356,3,6,0.0017866017057991026,3000.0
4698377,848757,1,0.028528528528528527,0.057235759105075466,7.808556857865576,860834,57,114,0.057235759105075466,57000.0
4105855,1334315,1,0.034482758620689655,0.018518518518518517,0.2506903984389969,56,1,2,0.018518518518518517,1000.0
3743745,2134013,1,0.0,0,0,1740,0,0,0,0.0
267845,3624728,1,0.0,0,0,800,0,0,0,0.0
579064,4333257,1,0.0,0,0,1302,0,0,0,0.0
4354993,4219994,1,0.04925053533190578,0.2493548132485113,8.159578093615417,64539,46,92,0.2493548132485113,46000.0
4376564,3943480,1,0.0,0,0,224,0,0,0,0.0
330804,4064080,1,0.01733102253032929,0.031016063912394098,1.6432342080157465,36636,10,20,0.031016063912394098,10000.0
594772,837034,1,0.0,0,0,108416,0,0,0,0.0
3201598,3114108,1,0.0332409972299169,0.005950490873431146,1.4042684768837876,24682,12,24,0.005950490873431146,12000.0
4144109,4751012,1,0.007366482504604052,0.02220789956395836,1.7184658319230972,46748,12,24,0.02220789956395836,12000.0
1716405,523250,1,0.0,0,0,7,0,0,0,0.0
3443141,2701630,1,0.0,0,0,225,0,0,0,0.0
1186131,3413940,1,0.0009487666034155598,0.0002910360884749709,0.12281899135752625,85974,1,2,0.0002910360884749709,1000.0
2809092,1865674,1,0.0016746772059685496,0.01396944641840032,10.423482133209552,8711382,100,200,0.01396944641840032,100000.0
257565,4148694,1,0.00483947119924457,0.08106342399710703,5.5557394960936115,2716092,41,82,0.08106342399710703,41000.0
1410243,280551,1,0.0,0,0,40,0,0,0,0.0
4062909,2778023,1,0.0782608695652174,0.06772178027124416,5.375168450921229,33615,36,72,0.06772178027124416,36000.0
248444,3552151,1,0.11003236245954692,0.14642450842656946,5.696397921926488,16756,34,68,0.14642450842656946,34000.0
2742865,4785605,1,0.037037037037037035,9.119927040583675e-05,0.10749840434296441,187,1,2,9.119927040583675e-05,1000.0
4793374,1980504,1,0.0,0,0,165,0,0,0,0.0
1285721,478700,1,0.0,0,0,3040,0,0,0,0.0
2160000,3400781,1,0.02406417112299465,0.00494659349656224,1.1050702373627292,15502,9,18,0.00494659349656224,9000.0
4126019,4400116,1,0.0027412280701754384,0.00014438587571558197,0.46841149989745584,25410,5,10,0.00014438587571558197,5000.0
3715508,1058761,1,0.040983606557377046,0.008667419532057184,0.7808636455948499,2700,5,10,0.008667419532057184,5000.0
2318618,4475906,1,0.005314009661835749,0.01473178926810632,1.5778057793469022,376200,11,22,0.01473178926810632,11000.0
2851958,562238,1,0.001430615164520744,3.692625826225029e-05,0.0979759380806769,11611,1,2,3.692625826225029e-05,1000.0
4499958,2300259,1,0.1568627450980392,0.10520735010095075,1.754554939364792,450,8,16,0.10520735010095075,8000.0
2553681,3737148,1,0.0,0,0,44,0,0,0,0.0
391831,536169,1,0.0,0,0,49,0,0,0,0.0
4182445,1275758,1,0.09259259259259259,0.010858466094247348,0.7618756537792784,408,5,10,0.010858466094247348,5000.0
2248007,101868,1,0.011494252873563218,0.002380952380952381,0.1655559322908945,912,1,2,0.002380952380952381,1000.0
2588208,3742152,1,0.05555555555555555,0.0013192612137203166,0.1508140174759862,48,1,2,0.0013192612137203166,1000.0
4631296,3733349,1,0.0,0,0,387,0,0,0,0.0
2165286,4291150,1,0.020833333333333332,0.002304147465437788,0.1646620561375694,258,1,2,0.002304147465437788,1000.0
3116682,3384086,1,0.026119402985074626,0.14394658005674926,5.1026589673243725,360096,35,70,0.14394658005674926,35000.0
543159,2743440,1,0.0056179775280898875,0.00010663233319316306,0.6185156974892616,33102,7,14,0.00010663233319316306,7000.0
3118922,4583839,1,0.006349206349206349,0.004358240673633708,1.0616530242232758,16315,8,16,0.004358240673633708,8000.0
4676952,3298191,1,0.0,0,0,2236,0,0,0,0.0
4553802,1515017,1,0.00796812749003984,0.005487905980610271,0.7870834150340708,83258,6,12,0.005487905980610271,6000.0
1807313,4282189,1,0.011437908496732025,0.0008500226075838114,0.7128083569402652,41268,7,14,0.0008500226075838114,7000.0
2856492,3404287,1,0.010869565217391304,0.029387571315013634,0.6378777344452784,4454,3,6,0.029387571315013634,3000.0
3339707,4559251,1,0.0,0,0,249,0,0,0,0.0
3536368,3876811,1,0.04081632653061224,0.0019276621162900064,0.5903799856944422,5852,6,12,0.0019276621162900064,6000.0
4834515,3037471,1,0.029940119760479042,0.06829517007253319,1.7302131160673313,26448,10,20,0.06829517007253319,10000.0
165432,2652027,1,0.004878048780487805,0.000517063081695967,0.13214673186792192,1005,1,2,0.000517063081695967,1000.0
1676692,620720,1,0.021806853582554516,0.07591765935471952,1.3922409274742145,21567,7,14,0.07591765935471952,7000.0
160818,2184990,1,0.018518518518518517,0.0016155088852988692,0.15556683619500927,516,1,2,0.0016155088852988692,1000.0
1651341,3249383,1,0.03806228373702422,0.009102462038188066,1.3600467351958594,21131,11,22,0.009102462038188066,11000.0
4190805,4203580,1,0.0,0,0,400,0,0,0,0.0
3271566,2280351,1,0.04838709677419355,0.01334744489000789,0.5378515194489224,456,3,6,0.01334744489000789,3000.0
2661301,1467478,1,0.08477366255144032,1.0373141616969175,18.13284055807479,432681,103,206,1.0373141616969175,103000.0
1094103,1415188,1,0.1875,0.02504603637996856,0.6259640880004906,90,3,6,0.02504603637996856,3000.0
4262517,3142274,1,0.04808548530721282,0.014389356920973444,6.215126914355271,315882,54,108,0.014389356920973444,54000.0
1833641,4225026,1,0.0035971223021582736,0.0013774104683195593,0.15180150401129003,1100,1,2,0.0013774104683195593,1000.0
4670300,3343056,1,0.0,0,0,1730,0,0,0,0.0
3586613,3707544,1,0.0,0,0,95,0,0,0,0.0
2301126,2544271,1,0.0,0,0,32351,0,0,0,0.0
379160,237625,1,0.0037429819089207735,0.0012001298885661992,0.604608125475801,45820,6,12,0.0012001298885661992,6000.0
2001975,4567258,1,0.038011695906432746,0.05458507413585372,2.3364374683145304,10336,13,26,0.05458507413585372,13000.0
655635,1416770,1,0.017241379310344827,0.0002666666666666667,0.12151390107433659,858,1,2,0.0002666666666666667,1000.0
2312659,896825,1,0.04447115384615385,0.0020651680072894247,3.6060977085526624,182938,37,74,0.0020651680072894247,37000.0
4480980,3354472,1,0.013245033112582781,0.000498393752416114,0.22603937821481268,4860,2,4,0.000498393752416114,2000.0
3424526,3561297,1,0.0,0,0,8340,0,0,0,0.0
560693,709848,1,0.02890625,0.2689800385510496,25.114123255169414,6937956,185,370,0.2689800385510496,185000.0
4109967,1470037,1,0.010638297872340425,2.426477724934485e-06,0.07734508450738445,2226,1,2,2.426477724934485e-06,1000.0
4687541,2237222,1,0.0,0,0,6573,0,0,0,0.0
3667303,385172,1,0.010917030567685589,0.0028302010903622837,0.6577678085664905,9702,5,10,0.0028302010903622837,5000.0
855713,2310695,1,0.0,0,0,1520,0,0,0,0.0
1320991,157306,1,0.0,0,0,112,0,0,0,0.0
824841,977500,1,0.006802721088435374,0.003968253968253968,0.18085049725270286,987,1,2,0.003968253968253968,1000.0
10261,1853753,1,0.043478260869565216,0.03443396226415094,0.48551905240251925,215,2,4,0.03443396226415094,2000.0
2508371,2435840,1,0.027472527472527472,0.008079118713464143,1.9495532429794133,77624,15,30,0.008079118713464143,15000.0
3320731,1029565,1,0.011904761904761904,1.5641168066270958e-05,0.23981796175181902,10404,3,6,1.5641168066270958e-05,3000.0
3899189,1283088,1,0.00205761316872428,0.0019047619047619048,0.15965773819182738,2410,1,2,0.0019047619047619048,1000.0
680757,3298785,1,0.0027860505331924294,0.15744311078120088,5.165089941275085,6398736,29,58,0.15744311078120088,29000.0
2994994,4737411,1,0.007722007722007722,0.007977302211321662,0.6249858164867752,5120,4,8,0.007977302211321662,4000.0
129183,4640383,1,0.00013810247203424942,0.0029231261879790475,0.2906063865045177,101339,2,4,0.0029231261879790475,2000.0
4303722,2191512,1,0.0514018691588785,0.0636495225518843,2.0965828821319383,6014,11,22,0.0636495225518843,11000.0
3755255,3470705,1,0.004172461752433936,0.025796927955812128,0.5823074649583851,87057,3,6,0.025796927955812128,3000.0
3533498,4252360,1,0.0009199632014719411,5.7550644567219155e-05,0.10242915637660732,5415,1,2,5.7550644567219155e-05,1000.0
269579,2493681,1,0.0,0,0,1880,0,0,0,0.0
1703576,1116195,1,0.05357142857142857,1.4453298696693384,11.760736468692299,120456,45,90,1.4453298696693384,45000.0
2324593,1643134,1,0.0013477088948787063,0.009185558354324098,0.36668957013424797,55024,2,4,0.009185558354324098,2000.0
2245543,1351150,1,0.0,0,0,18,0,0,0,0.0
3291555,2367831,1,0.24074074074074073,1.893805686719086,19.468898299318738,38880,78,156,1.893805686719086,78000.0
1157430,2108224,1,0.062111801242236024,0.20623900833486272,6.371574441897221,63603,40,80,0.20623900833486272,40000.0
4368952,3041798,1,0.002583979328165375,0.003935585160171635,0.31683012502445207,2319,2,4,0.003935585160171635,2000.0
